c_id,iter_id,exact_eigenvalue,min_eigenvalue_approx,energy_diff
1,1,-1.1373060352981366,-0.968089863715305,0.16921617158283153
1,2,-1.1373060352981366,-0.959243988315267,0.17806204698286954
1,3,-1.1373060352981366,-0.983080097875807,0.1542259374223296
1,4,-1.1373060352981366,-0.9529454732719731,0.18436056202616347
1,5,-1.1373060352981366,-1.0086746102474307,0.1286314250507059
2,1,-1.1373060352981366,-0.9779036656776487,0.15940236962048782
2,2,-1.1373060352981366,-0.9626309896444047,0.17467504565373182
2,3,-1.1373060352981366,-0.9777200125209571,0.15958602277717948
2,4,-1.1373060352981366,-0.9486923924952071,0.18861364280292947
2,5,-1.1373060352981366,-0.9549615931133395,0.18234444218479706
3,1,-1.1373060352981366,-0.9763470128041865,0.1609590224939501
3,2,-1.1373060352981366,-0.9805439098380477,0.15676212546008883
3,3,-1.1373060352981366,-0.979402602223838,0.15790343307429855
3,4,-1.1373060352981366,-0.980823135823693,0.1564828994744436
3,5,-1.1373060352981366,-0.9777432262558292,0.15956280904230735
4,1,-1.1373060352981366,-0.9793026422413884,0.15800339305674815
4,2,-1.1373060352981366,-0.4141204085840571,0.7231856267140795
4,3,-1.1373060352981366,-0.9740603504976402,0.1632456848004964
4,4,-1.1373060352981366,-0.9326757526537626,0.204630282644374
4,5,-1.1373060352981366,-0.9664835653267072,0.17082246997142936
5,1,-1.1373060352981366,-0.9350607495671823,0.20224528573095424
5,2,-1.1373060352981366,-0.994099271549199,0.1432067637489376
5,3,-1.1373060352981366,-0.9607503325996734,0.1765557026984632
5,4,-1.1373060352981366,-0.9814384563618459,0.15586757893629066
5,5,-1.1373060352981366,-0.9848060799281286,0.15249995537000793
6,1,-1.1373060352981366,-0.9639540501755859,0.17335198512255068
6,2,-1.1373060352981366,-0.969431532553888,0.16787450274424853
6,3,-1.1373060352981366,-0.9719992774286068,0.16530675786952975
6,4,-1.1373060352981366,-0.973495360869417,0.16381067442871955
6,5,-1.1373060352981366,-0.9758147826147827,0.16149125268335385
7,1,-1.1373060352981366,-0.9598989036628296,0.17740713163530697
7,2,-1.1373060352981366,-0.9849811308489436,0.152324904449193
7,3,-1.1373060352981366,-0.9878986132272054,0.14940742207093116
7,4,-1.1373060352981366,-0.9741515734598887,0.1631544618382479
7,5,-1.1373060352981366,-0.9993435416180525,0.13796249368008406
8,1,-1.1373060352981366,-0.9961348128534933,0.1411712224446433
8,2,-1.1373060352981366,-0.9778852382311733,0.15942079706696322
8,3,-1.1373060352981366,-0.9638258666333226,0.17348016866481397
8,4,-1.1373060352981366,-1.00427486563424,0.1330311696638966
8,5,-1.1373060352981366,-0.9865167819002914,0.1507892533978452
9,1,-1.1373060352981366,-0.9445695238813181,0.19273651141681847
9,2,-1.1373060352981366,-0.4211760561758455,0.716129979122291
9,3,-1.1373060352981366,-0.8907918595296598,0.24651417576847678
9,4,-1.1373060352981366,-0.8911512589661206,0.246154776332016
9,5,-1.1373060352981366,-0.921062815603856,0.2162432196942805
10,1,-1.1373060352981366,-0.4136639463709948,0.7236420889271418
10,2,-1.1373060352981366,-0.35824805160785766,0.7790579836902789
10,3,-1.1373060352981366,-0.20800187384439417,0.9293041614537424
10,4,-1.1373060352981366,-0.38216317702606983,0.7551428582720667
10,5,-1.1373060352981366,-0.36101527989405047,0.7762907554040861
11,1,-1.1373060352981366,-0.9566470563898548,0.18065897890828175
11,2,-1.1373060352981366,-0.8847433715129425,0.2525626637851941
11,3,-1.1373060352981366,-0.9944802766061642,0.14282575869197234
11,4,-1.1373060352981366,-0.8973747880123895,0.2399312472857471
11,5,-1.1373060352981366,-0.9353237241271157,0.20198231117102083
12,1,-1.1373060352981366,-0.8548667729657244,0.2824392623324121
12,2,-1.1373060352981366,-0.9491383983871444,0.18816763691099214
12,3,-1.1373060352981366,-0.8812966642466,0.25600937105153654
12,4,-1.1373060352981366,-0.9736588801120811,0.16364715518605544
12,5,-1.1373060352981366,-0.9161991667068687,0.22110686859126782
