c_id,iter_id,exact_eigenvalue,min_eigenvalue_approx,energy_diff
21,1,-1.1373060352981366,-1.0773265977099313,0.05997943758820523

21,2,-1.1373060352981366,-1.0729693457672551,0.06433668953088145

21,3,-1.1373060352981366,-1.0583932601178334,0.07891277518030315

21,4,-1.1373060352981366,-1.07117716580976,0.0661288694883766

21,5,-1.1373060352981366,-1.0556496803033861,0.08165635499475044

22,1,-1.1373060352981366,-1.0540502786675228,0.0832557566306138

22,2,-1.1373060352981366,-1.0599495794865685,0.07735645581156803

22,3,-1.1373060352981366,-1.0667207597623125,0.07058527553582405

22,4,-1.1373060352981366,-1.059737241672577,0.07756879362555957

22,5,-1.1373060352981366,-1.0594251731797157,0.07788086211842082

23,1,-1.1373060352981366,-1.058884127310592,0.07842190798754456

23,2,-1.1373060352981366,-1.060046072953633,0.07725996234450361

23,3,-1.1373060352981366,-1.0678342365849114,0.06947179871322517

23,4,-1.1373060352981366,-1.0708188863442332,0.0664871489539034

23,5,-1.1373060352981366,-1.0692306408045298,0.06807539449360678

24,1,-1.1373060352981366,-1.0405906673312495,0.09671536796688707

24,2,-1.1373060352981366,-1.0649994378061514,0.0723065974919852

24,3,-1.1373060352981366,-1.065145657946178,0.07216037735195857

24,4,-1.1373060352981366,-1.062421151720234,0.07488488357790257

24,5,-1.1373060352981366,-1.0567784127851163,0.08052762251302026

25,1,-1.1373060352981366,-1.049391141980702,0.08791489331743452

25,2,-1.1373060352981366,-1.0480165019109868,0.08928953338714973

25,3,-1.1373060352981366,-1.063949038283391,0.07335699701474563

25,4,-1.1373060352981366,-1.05713833087953,0.08016770441860666

25,5,-1.1373060352981366,-1.0613288041992304,0.0759772310989062

26,1,-1.1373060352981366,-1.0660970351783277,0.07120900011980891

26,2,-1.1373060352981366,-1.0545441857437836,0.08276184955435295

26,3,-1.1373060352981366,-1.0706049247532146,0.066701110544922

26,4,-1.1373060352981366,-1.0588907660508833,0.07841526924725328

26,5,-1.1373060352981366,-1.048982486455076,0.08832354884306048

27,1,-1.1373060352981366,-1.0656813960775817,0.07162463922055484

27,2,-1.1373060352981366,-1.067605804229458,0.06970023106867851

27,3,-1.1373060352981366,-1.0677329335358157,0.0695731017623209

27,4,-1.1373060352981366,-1.0714846371524072,0.0658213981457294

27,5,-1.1373060352981366,-1.0629370050389342,0.07436903025920238

28,1,-1.1373060352981366,-1.0664944545134654,0.0708115807846712

28,2,-1.1373060352981366,-1.0611925491925096,0.07611348610562696

28,3,-1.1373060352981366,-1.0597378462037643,0.07756818909437224

28,4,-1.1373060352981366,-1.0584435230365463,0.07886251226159025

28,5,-1.1373060352981366,-1.068138703184438,0.06916733211369852

29,1,-1.1373060352981366,-1.0700520212837767,0.06725401401435982

29,2,-1.1373060352981366,-1.035324940050901,0.10198109524723553

29,3,-1.1373060352981366,-1.0396994960512402,0.09760653924689633

29,4,-1.1373060352981366,-1.039314934819785,0.09799110047835158

29,5,-1.1373060352981366,-1.055702520403327,0.08160351489480955

30,1,-1.1373060352981366,-1.0673138506708166,0.06999218462731993

30,2,-1.1373060352981366,-1.064750839114237,0.0725551961838995

30,3,-1.1373060352981366,-0.9589062758454554,0.17839975945268116

30,4,-1.1373060352981366,-1.049366479626126,0.08793955567201062

30,5,-1.1373060352981366,-1.0732744242359,0.06403161106223654

31,1,-1.1373060352981366,-1.0696889294882943,0.06761710580984226

31,2,-1.1373060352981366,-1.0610586021119623,0.07624743318617422

31,3,-1.1373060352981366,-1.0695413501357451,0.06776468516239142

31,4,-1.1373060352981366,-1.064672067903612,0.07263396739452466

31,5,-1.1373060352981366,-1.0571741590343076,0.080131876263829

32,1,-1.1373060352981366,-1.0656559732353366,0.0716500620628

32,2,-1.1373060352981366,-1.0568510865299772,0.0804549487681594

32,3,-1.1373060352981366,-1.0662609990754992,0.07104503622263736

32,4,-1.1373060352981366,-1.075954600006887,0.061351435291249645

32,5,-1.1373060352981366,-1.0570233766373485,0.0802826586607881

